Año,Fecha aaaa-mm,Fecha aaaa-mm-dd,Pais Destino,Posición,Descripción Arancel,Descripción Arancel País,Cod. Armonizado/Producto Ingles,Desc. Cod. Armonizado Ingles,TOTAL Cantidad 1,Unidad Comercial 1,TOTAL Valor FOB (US$),Valor FOB Unitario US$ (Cantidad-1),TOTAL Peso Bruto (Kg),Via,Aduana,Exportador,Dirección,Ciudad domicilio,Estado domicilio,Empresa Extranjera,Empresa Extranjera Dirección,Puerto Embarque,Producto
2019,2019-06,17/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,16899.6,KILOGRAMO,87454.82,5.17,18999.9,MARITIMA,LAZARO CARDENAS - MICH,MORIBITO DE MEXICO S DE RL,MAZATLAN 104 201 LA MAGDALENA GRAN PARADA Y JUAN N LOPEZ,URUAPAN,MICHOACAN,URASE USA COMPANY LLC,BARRANCA PARKWAY,MICHOACAN,Aguacate
2019,2019-06,26/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,13560,KILOGRAMO,44640.02,3.29,14400,MARITIMA,MANZANILLO - COL,AVO SELECT SA DE CV,CARR ESTATAL LIBRE CIUDAD GUZMAN ZAPOTILTIC MARGEN IZQUIERDO KM 3 5 ZAPOTLAN EL GRANDE CIUDAD GU,CIUDAD GUZMAN,JALISCO,CASA NATURAL CORPORATION,3 64 3 303 ARAKAWA,COLIMA,Aguacate
2019,2019-06,28/06/2019,ESPAÑA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,55439.97,2.62,21120,MARITIMA,MANZANILLO - COL,MEVI AGUACATES DE CALIDAD S A DE C V,VERDUZCO COL CENTRO,TANCITARO,MICHOACAN,COMPANIA AGUACATERA DEL SUR S L,PADRE TIENDA,COLIMA,Aguacate
2019,2019-06,25/06/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,70883.97,3.35,23760,MARITIMA,ALTAMIRA - TAMPS,FAIRTRADE SOUTH AMERICA S A DE C V,MIGUEL TREVINO COL SAN PEDRO,URUAPAN,MICHOACAN,FAIRTRASA HOLLAND B V,ABC WESTLAND,TAMAULIPAS,Aguacate
2019,2019-06,11/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,72480,3.77,20000,MARITIMA,MANZANILLO - COL,GRUPO AGUACATERO LOS CERRITOS S DE R L DE C V,CARRETERA CIUDAD GUZMAN AL FRESNITO KM 2 0 SN,CIUDAD GUZMAN,JALISCO,UNION CO LTD,DESCONOCIDA,COLIMA,Aguacate
2019,2019-06,10/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,59520,3.1,20680,MARITIMA,MANZANILLO - COL,GRUPO DG FRESH S DE RL DE CV,ALVARO OBREGON 305,GOMEZ FARIAS,JALISCO,ROYAL CO LTD,KYOTO SEIKA CENTER BLDG CHUDOJI MINAMIMACHI,COLIMA,Aguacate
2019,2019-06,10/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18920,KILOGRAMO,65073.97,3.43,23789,MARITIMA,MANZANILLO - COL,FRESH GLOBAL M SA DE CV,CALLE 6 653,GUADALAJARA,JALISCO,GIA CO LTD,DESCONOCIDA,COLIMA,Aguacate
2019,2019-06,26/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19337.6,KILOGRAMO,63306.99,3.27,20820,MARITIMA,MANZANILLO - COL,GRUPO DG FRESH S DE RL DE CV,ALVARO OBREGON 305,GOMEZ FARIAS,JALISCO,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,COLIMA,Aguacate
2019,2019-06,19/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,66399.98,3.45,20530,MARITIMA,LAZARO CARDENAS - MICH,AGROINDUSTRIAS DE MICHOACAN SA DE CV,KM 3 6 CARR TACAMBARO PATZCUARO SN CARR TACAMBARO Y PATZCUARO,TACAMBARO,MICHOACAN,SUMIFRU JAPAN CORPORATION,HONMACHI SHIBUYA KU,MICHOACAN,Aguacate
2019,2019-06,25/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19144,KILOGRAMO,68639.99,3.58,20520,MARITIMA,MANZANILLO - COL,PROMOTORA MEXICANA GAITAN SA DE CV,BLO E CALLE SEIS 628 630 630A MERCADO DE ABASTOS AV DEL MERCADO Y AV MANDARINA,GUADALAJARA,JALISCO,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,COLIMA,Aguacate
2019,2019-06,12/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,67920.01,3.53,20530,MARITIMA,LAZARO CARDENAS - MICH,AGROINDUSTRIAS DE MICHOACAN SA DE CV,KM 3 6 CARR TACAMBARO PATZCUARO SN CARR TACAMBARO Y PATZCUARO,TACAMBARO,MICHOACAN,SUMIFRU JAPAN CORPORATION,HONMACHI SHIBUYA KU,MICHOACAN,Aguacate
2019,2019-06,13/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,16837.8,KILOGRAMO,88253.39,5.24,18999.9,MARITIMA,LAZARO CARDENAS - MICH,MORIBITO DE MEXICO S DE RL,MAZATLAN 104 201 LA MAGDALENA GRAN PARADA Y JUAN N LOPEZ,URUAPAN,MICHOACAN,URASE USA COMPANY LLC,BARRANCA PARKWAY,MICHOACAN,Aguacate
2019,2019-06,26/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18696,KILOGRAMO,54190.52,2.89,20570,MARITIMA,MANZANILLO - COL,DISTRIBUIDORA AGRICOLA LA VIA S A DE C V,CARRETERA TACAMBARO PATZCUARO KM 8 S N CENTRO,TACAMBARO,MICHOACAN,ITOCHU CORPORATION,KITA AOYAMA,COLIMA,Aguacate
2019,2019-06,17/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,10560,KILOGRAMO,38455.99,3.64,21378.6,MARITIMA,MANZANILLO - COL,FRUTAS FINAS DE VALLES DE MICHOACAN S A DE C V,CALZADA LAZARO CARADENAS 2000 SANTA CLARA DEL COBRE C IRA Y C,SALVADOR ESCALANTE,MICHOACAN,UNION CO LTD,DESCONOCIDA,COLIMA,Aguacate
2019,2019-06,27/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18976,KILOGRAMO,58960.01,3.1,20620,MARITIMA,LAZARO CARDENAS - MICH,DISTRIBUIDORA AGRICOLA LA VIA S A DE C V,CARRETERA TACAMBARO PATZCUARO KM 8 S N CENTRO,TACAMBARO,MICHOACAN,ITOCHU CORPORATION,KITA AOYAMA,MICHOACAN,Aguacate
2019,2019-06,25/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,69440,3.61,20410,MARITIMA,MANZANILLO - COL,PROMOTORA MEXICANA GAITAN SA DE CV,BLO E CALLE SEIS 628 630 630A MERCADO DE ABASTOS AV DEL MERCADO Y AV MANDARINA,GUADALAJARA,JALISCO,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,COLIMA,Aguacate
2019,2019-06,03/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19228.8,KILOGRAMO,47471.98,2.46,21593.6,MARITIMA,MANZANILLO - COL,GRUPO WEST PAK DE MEXICO S DE RL DE CV,18 DE MARZO 10 EMILIANO ZAPATA AV REVOLUCION Y ANDADOR PLAN DE A,URUAPAN,MICHOACAN,WEST PAK AVOCADO INC,SKY CANYON DRIVE STE A,COLIMA,Aguacate
2019,2019-06,11/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19303.2,KILOGRAMO,65074.79,3.37,20790,MARITIMA,MANZANILLO - COL,GRUPO DG FRESH S DE RL DE CV,ALVARO OBREGON 305,GOMEZ FARIAS,JALISCO,UNION CO LTD,DESCONOCIDA,COLIMA,Aguacate
2019,2019-06,04/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18710,KILOGRAMO,71995,3.84,19980,MARITIMA,MANZANILLO - COL,COMERCIALIZADORA GLOBAL FRUT S DE RL DE CV,CARRETERA URUAPAN SAN JUAN NUEVO KM5,URUAPAN,MICHOACAN,SUNFRESH TRADING CO LTD,KATO BLDG MATSUDO,COLIMA,Aguacate
2019,2019-06,05/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18240,KILOGRAMO,60647.99,3.32,22660,MARITIMA,MANZANILLO - COL,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,ROYAL CO LTD,KYOTO SEIKA CENTER BLDG CHUDOJI MINAMIMACHI,COLIMA,Aguacate
2019,2019-06,17/06/2019,HONG KONG,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18864,KILOGRAMO,58431.99,03.09,20080,MARITIMA,MANZANILLO - COL,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,COLIMA,Aguacate
2019,2019-06,04/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,65919.99,3.43,19200,MARITIMA,MANZANILLO - COL,AVOCADOS DE JALISCO S A P I DE C V,AV TECNOLOGICO 390,CIUDAD GUZMAN,JALISCO,CALAVO GROWERS INC,1141 A CUMMINGS ROAD,COLIMA,Aguacate
2019,2019-06,21/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18528,KILOGRAMO,61519.97,3.32,19990,MARITIMA,MANZANILLO - COL,COMERCIALIZADORA GLOBAL FRUT S DE RL DE CV,CARRETERA URUAPAN SAN JUAN NUEVO KM5,URUAPAN,MICHOACAN,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,COLIMA,Aguacate
2019,2019-06,18/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,66480.02,3.46,20000,MARITIMA,MANZANILLO - COL,GRUPO AGUACATERO LOS CERRITOS S DE R L DE C V,CARRETERA CIUDAD GUZMAN AL FRESNITO KM 2 0 SN,CIUDAD GUZMAN,JALISCO,UNION CO LTD,DESCONOCIDA,COLIMA,Aguacate
2019,2019-06,26/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,68199.99,3.55,21546,MARITIMA,LAZARO CARDENAS - MICH,FRUTAS FINAS DE VALLES DE MICHOACAN S A DE C V,CALZADA LAZARO CARADENAS 2000 SANTA CLARA DEL COBRE C IRA Y C,SALVADOR ESCALANTE,MICHOACAN,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,MICHOACAN,Aguacate
2019,2019-06,12/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18372,KILOGRAMO,62875.8,3.42,19702,MARITIMA,LAZARO CARDENAS - MICH,AGROINDUSTRIAS DE MICHOACAN SA DE CV,KM 3 6 CARR TACAMBARO PATZCUARO SN CARR TACAMBARO Y PATZCUARO,TACAMBARO,MICHOACAN,SUMIFRU JAPAN CORPORATION,HONMACHI SHIBUYA KU,MICHOACAN,Aguacate
2019,2019-06,26/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,71825.02,3.74,20530,MARITIMA,LAZARO CARDENAS - MICH,AGROINDUSTRIAS DE MICHOACAN SA DE CV,KM 3 6 CARR TACAMBARO PATZCUARO SN CARR TACAMBARO Y PATZCUARO,TACAMBARO,MICHOACAN,SUMIFRU JAPAN CORPORATION,HONMACHI SHIBUYA KU,MICHOACAN,Aguacate
2019,2019-06,04/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19337.6,KILOGRAMO,67894.88,3.51,20820,MARITIMA,MANZANILLO - COL,GRUPO DG FRESH S DE RL DE CV,ALVARO OBREGON 305,GOMEZ FARIAS,JALISCO,UNION CO LTD,DESCONOCIDA,COLIMA,Aguacate
2019,2019-06,25/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18768,KILOGRAMO,44495.99,2.37,20582.4,MARITIMA,MANZANILLO - COL,GRUPO WEST PAK DE MEXICO S DE RL DE CV,18 DE MARZO 10 EMILIANO ZAPATA AV REVOLUCION Y ANDADOR PLAN DE A,URUAPAN,MICHOACAN,WEST PAK AVOCADO INC,SKY CANYON DRIVE STE A,COLIMA,Aguacate
2019,2019-06,24/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,52335.98,2.72,19200,MARITIMA,MANZANILLO - COL,AVOCADOS DE JALISCO S A P I DE C V,AV TECNOLOGICO 390,CIUDAD GUZMAN,JALISCO,CALAVO GROWERS INC,1141 A CUMMINGS ROAD,COLIMA,Aguacate
2019,2019-06,03/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19032,KILOGRAMO,88618.02,4.65,20680,MARITIMA,MANZANILLO - COL,DISTRIBUIDORA AGRICOLA LA VIA S A DE C V,CARRETERA TACAMBARO PATZCUARO KM 8 S N CENTRO,TACAMBARO,MICHOACAN,ITOCHU CORPORATION,KITA AOYAMA,COLIMA,Aguacate
2019,2019-06,18/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,13560,KILOGRAMO,45760.02,3.37,14400,MARITIMA,MANZANILLO - COL,AVO SELECT SA DE CV,CARR ESTATAL LIBRE CIUDAD GUZMAN ZAPOTILTIC MARGEN IZQUIERDO KM 3 5 ZAPOTLAN EL GRANDE CIUDAD GU,CIUDAD GUZMAN,JALISCO,CASA NATURAL CORPORATION,3 64 3 303 ARAKAWA,COLIMA,Aguacate
2019,2019-06,24/06/2019,JAPON,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,47999.98,2.49,21760,MARITIMA,MANZANILLO - COL,GRUPO WEST PAK DE MEXICO S DE RL DE CV,18 DE MARZO 10 EMILIANO ZAPATA AV REVOLUCION Y ANDADOR PLAN DE A,URUAPAN,MICHOACAN,WEST PAK AVOCADO INC,SKY CANYON DRIVE STE A,COLIMA,Aguacate
